Node;IP;PASS;TECH;NODETYPE;SUBNW;C-RNC;C-BSC;STATE;RBSID;ENBID;REL;SITEID;OSS;FINGERPRINT;BBTYPE;TIMESTAMP;GNBID
LPG8606Q_9NB02;10.183.192.74;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;329132;-;23.Q2;-;ENM-RAN1A;LPG8606Q_9NB02;;2002_21May2025;-
LPG8606T_2NB03;10.183.192.62;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;332112;23.Q2;-;ENM-RAN1A;LPG8606T_2NB03;;2002_21May2025;-
LPG8606X_2NB04;10.183.192.66;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;329122;-;23.Q2;-;ENM-RAN1A;LPG8606X_2NB04;;2002_21May2025;-
LPG8607P_9NB01;10.183.192.90;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;331262;23.Q2;-;ENM-RAN1A;LPG8607P_9NB01;;2002_21May2025;592142
LPG8607Q_9NB02;10.183.192.94;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;329152;-;23.Q2;null;ENM-RAN1A;LPG8607Q_9NB02;;2002_21May2025;-
LPG8607T_2NB03;10.183.192.82;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;332122;23.Q2;-;ENM-RAN1A;LPG8607T_2NB03;;2002_21May2025;-
LPG8607X_2NB04;10.183.192.86;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;329142;-;23.Q2;-;ENM-RAN1A;LPG8607X_2NB04;;2002_21May2025;-
LPG8608P_9NB01;10.196.136.170;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;317722;23.Q2;-;ENM-RAN1A;LPG8608P_9NB01;;2002_21May2025;588052
LPG8608Q_9NB02;10.196.136.174;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;68712;-;23.Q2;-;ENM-RAN1A;LPG8608Q_9NB02;;2002_21May2025;-
LPG8608T_2NB03;10.196.136.162;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;317732;23.Q2;-;ENM-RAN1A;LPG8608T_2NB03;;2002_21May2025;-
LPG8608X_2NB04;10.196.136.166;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;68672;-;23.Q2;-;ENM-RAN1A;LPG8608X_2NB04;;2002_21May2025;-
LPG8609P_9NB02;10.183.220.66;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;317742;23.Q2;-;ENM-RAN1A;LPG8609P_9NB02;;2002_21May2025;588062
LPG8609Q_9NB01;10.183.220.70;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;68972;-;23.Q2;-;ENM-RAN1A;LPG8609Q_9NB01;;2002_21May2025;-
LPG8609T_2NB03;10.183.220.58;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;317752;23.Q2;-;ENM-RAN1A;LPG8609T_2NB03;;2002_21May2025;-
LPG8609X_2NB04;10.183.220.62;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;68952;-;23.Q2;-;ENM-RAN1A;LPG8609X_2NB04;;2002_21May2025;-
LPG8610P_9NB01;10.183.135.114;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;344622;23.Q2;-;ENM-RAN1A;LPG8610P_9NB01;;2002_21May2025;596382
LPG8610Q_9NB02;10.183.135.118;-;2G3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;344632;-;23.Q2;null;ENM-RAN1A;LPG8610Q_9NB02;;2002_21May2025;-
LPG8610T_2NB03;10.183.135.106;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;344632;23.Q2;-;ENM-RAN1A;LPG8610T_2NB03;;2002_21May2025;-
LPG8610X_2NB04;10.183.135.110;-;3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;344622;-;23.Q2;-;ENM-RAN1A;LPG8610X_2NB04;;2002_21May2025;-
LPG8611H_7NB02;10.141.115.250;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;507142;23.Q2;-;ENM-RAN1A;LPG8611H_7NB02;;2002_21May2025;507142
LPG8611P_9NB01;10.68.128.250;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;121362;23.Q2;-;ENM-RAN1A;LPG8611P_9NB01;;2002_21May2025;-
LPG8615P_9NB02;10.196.144.14;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;56252;23.Q2;-;ENM-RAN1A;LPG8615P_9NB02;;2002_21May2025;586172
LPG8615Q_9NB01;10.196.144.18;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;56562;-;23.Q2;-;ENM-RAN1A;LPG8615Q_9NB01;;2002_21May2025;-
LPG8615T_2NB03;10.196.144.6;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;56562;23.Q2;-;ENM-RAN1A;LPG8615T_2NB03;;2002_21May2025;-
LPG8615X_2NB04;10.196.144.10;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;56252;-;23.Q2;-;ENM-RAN1A;LPG8615X_2NB04;;2002_21May2025;-
LPG8617T_2NB01;10.68.182.166;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;121412;1719;-;ENM-RAN1A;LPG8617T_2NB01;;2002_21May2025;-
LPG8623P_9NB01;10.68.155.186;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;145912;1719;-;ENM-RAN1A;LPG8623T_2NB01;;2002_21May2025;-
LPG8624T_2NB01;10.68.128.242;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;122582;1719;-;ENM-RAN1A;LPG8624T_2NB01;;2002_21May2025;-
LPG8633T_2NB01;10.36.115.218;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;116782;23.Q2;null;ENM-RAN1A;LPG8633T_2NB01;;2002_21May2025;-
LPG8633X_2NB01;10.35.115.218;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;33812;-;23.Q2;null;ENM-RAN1A;LPG8633X_2NB01;;2002_21May2025;-
LPG8634P_9NB01;10.173.16.122;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366882;23.Q2;-;ENM-RAN1A;LPG8634P_9NB01;;2002_21May2025;564862
LPG8634Q_9NB02;10.173.16.126;-;2G3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;366912;-;23.Q2;null;ENM-RAN1A;LPG8634Q_9NB02;;2002_21May2025;-
LPG8634T_2NB03;10.173.16.114;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366912;23.Q2;-;ENM-RAN1A;LPG8634T_2NB03;;2002_21May2025;-
LPG8634X_2NB04;10.173.16.118;-;3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;366882;-;23.Q2;-;ENM-RAN1A;LPG8634X_2NB04;;2002_21May2025;-
LPG8636P_9NB02;10.196.136.10;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;314642;23.Q2;-;ENM-RAN1A;LPG8636P_9NB02;;2002_21May2025;-
LPG8637T_2NB01;10.68.128.206;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;116832;1719;-;ENM-RAN1A;LPG8637T_2NB01;;2002_21May2025;-
LPG8644T_2NB01;10.68.182.194;rbs;4G;ERBS;UNDEF;;-;SYNCHRONIZED;-;144682;1719;-;ENM-RAN1A;LPG8644T_2NB01;;2002_21May2025;-
LPG8645T_2NB01;10.68.183.186;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;35322;23.Q2;null;ENM-RAN1A;LPG8645T_2NB01;;2002_21May2025;-
LPG8645X_2NB01;10.69.183.186;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;35322;-;23.Q2;null;ENM-RAN1A;LPG8645X_2NB01;;2002_21May2025;-
LPG8800P_9NB03;10.183.135.130;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;345782;23.Q2;-;ENM-RAN1A;LPG8800P_9NB03;;2002_21May2025;596912
LPG8800Q_9NB02;10.183.135.134;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;345812;-;23.Q2;null;ENM-RAN1A;LPG8800Q_9NB02;;2002_21May2025;-
LPG8800T_2NB01;10.77.103.218;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;17262;23.Q2;null;ENM-RAN1A;LPG8800T_2NB01;;2002_21May2025;-
LPG8800T_2NB04;10.183.135.122;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;345812;23.Q2;-;ENM-RAN1A;LPG8800T_2NB04;;2002_21May2025;-
LPG8800X_2NB05;10.183.135.126;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;345782;-;23.Q2;-;ENM-RAN1A;LPG8800X_2NB05;;2002_21May2025;-
LPG8801P_9NB01;10.183.135.218;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366922;23.Q2;-;ENM-RAN1A;LPG8801P_9NB01;;2002_21May2025;564882
LPG8801Q_9NB02;10.183.135.222;-;2G3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;366932;-;23.Q2;-;ENM-RAN1A;LPG8801Q_9NB02;;2002_21May2025;-
LPG8801T_2NB03;10.183.135.210;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;366932;23.Q2;-;ENM-RAN1A;LPG8801T_2NB03;;2002_21May2025;-
LPG8801X_2NB04;10.183.135.214;-;3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;366922;-;23.Q2;-;ENM-RAN1A;LPG8801X_2NB04;;2002_21May2025;-
LPG8802P_9NB03;10.183.192.110;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;322612;23.Q2;-;ENM-RAN1A;LPG8802P_9NB03;;2002_21May2025;589062
LPG8802Q_9NB02;10.183.192.114;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;80422;-;23.Q2;-;ENM-RAN1A;LPG8802Q_9NB02;;2002_21May2025;-
LPG8802T_2NB04;10.183.192.102;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;323342;23.Q2;-;ENM-RAN1A;LPG8802T_2NB04;;2002_21May2025;-
LPG8802X_2NB05;10.183.192.106;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;80412;-;23.Q2;-;ENM-RAN1A;LPG8802X_2NB05;;2002_21May2025;-
LPG8803T_2NB01;10.77.103.230;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;34012;23.Q2;null;ENM-RAN1A;LPG8803T_2NB01;;2002_21May2025;-
LPG8803X_2NB01;10.76.103.230;rbs;3G;RBS;UNDEF;CMI8362X;-;SYNCHRONIZED;15232;-;WRBS01.A28;-;ENM-RAN1A;213850_923017;;2002_21May2025;-
LPN6728X_2NB01;10.76.107.190;-;3G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;12072;-;23.Q2;null;ENM-RAN1A;LPN6728X_2NB01;;2002_21May2025;-
NAN0006P_9NB02;10.183.23.82;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;341262;23.Q2;-;ENM-RAN1A;NAN0006P_9NB02;;2002_21May2025;595422
NAN0006Q_9NB01;10.183.23.86;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;341262;-;23.Q2;null;ENM-RAN1A;NAN0006Q_9NB01;;2002_21May2025;-
NAN0006T_2NB03;10.183.23.94;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;341272;23.Q2;-;ENM-RAN1A;NAN0006T_2NB03;;2002_21May2025;-
NAN0006X_2NB04;10.183.23.98;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;341252;-;23.Q2;-;ENM-RAN1A;NAN0006X_2NB04;;2002_21May2025;-
NAN0010P_9NB02;10.183.23.42;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;331352;23.Q2;-;ENM-RAN1A;NAN0010P_9NB02;;2002_21May2025;592212
NAN0010Q_9NB01;10.183.23.46;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;329332;-;23.Q2;-;ENM-RAN1A;NAN0010Q_9NB01;;2002_21May2025;-
NAN0010T_2NB03;10.183.23.54;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;332212;23.Q2;-;ENM-RAN1A;NAN0010T_2NB03;;2002_21May2025;-
NAN0010X_2NB04;10.183.23.58;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;329322;-;23.Q2;-;ENM-RAN1A;NAN0010X_2NB04;;2002_21May2025;-
NAN0012P_9NB02;10.183.98.190;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369122;23.Q2;-;ENM-RAN1A;NAN0012P_9NB02;;2002_21May2025;566172
NAN0012Q_9NB01;10.183.98.194;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369142;-;23.Q2;-;ENM-RAN1A;NAN0012Q_9NB01;;2002_21May2025;-
NAN0012T_2NB03;10.183.98.198;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369132;23.Q2;-;ENM-RAN1A;NAN0012T_2NB03;;2002_21May2025;-
NAN0012X_2NB04;10.183.98.202;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369132;-;23.Q2;-;ENM-RAN1A;NAN0012X_2NB04;;2002_21May2025;-
NAN0030P_9NB02;10.183.23.142;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;351172;23.Q2;-;ENM-RAN1A;NAN0030P_9NB02;;2002_21May2025;598742
NAN0030Q_9NB01;10.183.23.146;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;351182;-;23.Q2;-;ENM-RAN1A;NAN0030Q_9NB01;;2002_21May2025;-
NAN0030T_2NB03;10.183.23.150;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;351182;23.Q2;-;ENM-RAN1A;NAN0030T_2NB03;;2002_21May2025;-
NAN0030X_2NB04;10.183.23.154;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;351172;-;23.Q2;-;ENM-RAN1A;NAN0030X_2NB04;;2002_21May2025;-
NAN0034P_9NB02;10.183.23.62;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;335212;23.Q2;-;ENM-RAN1A;NAN0034P_9NB02;;2002_21May2025;593262
NAN0034Q_9NB01;10.183.23.66;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;335222;-;23.Q2;-;ENM-RAN1A;NAN0034Q_9NB01;;2002_21May2025;-
NAN0034T_2NB03;10.183.23.74;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;335222;23.Q2;-;ENM-RAN1A;NAN0034T_2NB03;;2002_21May2025;-
NAN0034X_2NB04;10.183.23.78;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;335212;-;23.Q2;-;ENM-RAN1A;NAN0034X_2NB04;;2002_21May2025;-
NAN0038P_9NB02;10.183.23.2;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;351212;23.Q2;-;ENM-RAN1A;NAN0038P_9NB02;;2002_21May2025;598752
NAN0038Q_9NB01;10.183.23.6;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;351222;-;23.Q2;-;ENM-RAN1A;NAN0038Q_9NB01;;2002_21May2025;-
NAN0038T_2NB03;10.183.23.14;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;351222;23.Q2;-;ENM-RAN1A;NAN0038T_2NB03;;2002_21May2025;-
NAN0038X_2NB04;10.183.23.18;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;351212;-;23.Q2;-;ENM-RAN1A;NAN0038X_2NB04;;2002_21May2025;-
NAN0045P_9NB02;10.183.98.206;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369142;23.Q2;-;ENM-RAN1A;NAN0045P_9NB02;;2002_21May2025;566222
NAN0045Q_9NB01;10.183.98.210;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369162;-;23.Q2;-;ENM-RAN1A;NAN0045Q_9NB01;;2002_21May2025;-
NAN0045T_2NB03;10.183.98.214;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369152;23.Q2;-;ENM-RAN1A;NAN0045T_2NB03;;2002_21May2025;-
NAN0045X_2NB04;10.183.98.218;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369152;-;23.Q2;-;ENM-RAN1A;NAN0045X_2NB04;;2002_21May2025;-
NAN0046P_9NB02;10.183.98.70;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354462;23.Q2;-;ENM-RAN1A;NAN0046P_9NB02;;2002_21May2025;550042
NAN0046Q_9NB01;10.183.98.74;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354032;-;23.Q2;-;ENM-RAN1A;NAN0046Q_9NB01;;2002_21May2025;-
NAN0046T_2NB03;10.183.98.62;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354022;23.Q2;-;ENM-RAN1A;NAN0046T_2NB03;;2002_21May2025;-
NAN0046X_2NB04;10.183.98.66;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354022;-;23.Q2;-;ENM-RAN1A;NAN0046X_2NB04;;2002_21May2025;-
NAN0047P_9NB02;10.183.98.22;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354032;23.Q2;-;ENM-RAN1A;NAN0047P_9NB02;;2002_21May2025;550182
NAN0047Q_9NB01;10.183.98.26;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354052;-;23.Q2;-;ENM-RAN1A;NAN0047Q_9NB01;;2002_21May2025;-
NAN0047T_2NB03;10.183.98.14;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354042;23.Q2;-;ENM-RAN1A;NAN0047T_2NB03;;2002_21May2025;-
NAN0047X_2NB04;10.183.98.18;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354042;-;23.Q2;-;ENM-RAN1A;NAN0047X_2NB04;;2002_21May2025;-
NAN0048P_9NB02;10.183.98.150;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354662;23.Q2;-;ENM-RAN1A;NAN0048P_9NB02;;2002_21May2025;551182
NAN0048P_9NB04;10.183.98.238;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369442;23.Q2;-;ENM-RAN1A;NAN0048P_9NB04;;2002_21May2025;566232
NAN0048Q_9NB01;10.183.98.154;-;2G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;-;23.Q2;-;ENM-RAN1A;NAN0048Q_9NB01;;2002_21May2025;-
NAN0048Q_9NB03;10.183.98.242;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369182;-;23.Q2;-;ENM-RAN1A;NAN0048Q_9NB03;;2002_21May2025;-
NAN0048T_2NB05;10.183.98.246;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369162;23.Q2;-;ENM-RAN1A;NAN0048T_2NB05;;2002_21May2025;-
NAN0048X_2NB06;10.183.98.250;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369172;-;23.Q2;-;ENM-RAN1A;NAN0048X_2NB06;;2002_21May2025;-
NAN0049P_9NB02;10.183.98.38;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354052;23.Q2;-;ENM-RAN1A;NAN0049P_9NB02;;2002_21May2025;550362
NAN0049Q_9NB01;10.183.98.42;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354072;-;23.Q2;-;ENM-RAN1A;NAN0049Q_9NB01;;2002_21May2025;-
NAN0049T_2NB03;10.183.98.30;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354062;23.Q2;-;ENM-RAN1A;NAN0049T_2NB03;;2002_21May2025;-
NAN0049X_2NB04;10.183.98.34;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354062;-;23.Q2;-;ENM-RAN1A;NAN0049X_2NB04;;2002_21May2025;-
NAN0058P_9NB02;10.183.23.230;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354072;23.Q2;-;ENM-RAN1A;NAN0058P_9NB02;;2002_21May2025;550462
NAN0058Q_9NB01;10.183.23.234;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354112;-;23.Q2;-;ENM-RAN1A;NAN0058Q_9NB01;;2002_21May2025;-
NAN0058T_2NB03;10.183.23.222;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354082;23.Q2;-;ENM-RAN1A;NAN0058T_2NB03;;2002_21May2025;-
NAN0058X_2NB04;10.183.23.226;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354082;-;23.Q2;-;ENM-RAN1A;NAN0058X_2NB04;;2002_21May2025;-
NAN0069P_9NB02;10.183.98.6;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354112;23.Q2;-;ENM-RAN1A;NAN0069P_9NB02;;2002_21May2025;550482
NAN0069Q_9NB01;10.183.98.10;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354132;-;23.Q2;-;ENM-RAN1A;NAN0069Q_9NB01;;2002_21May2025;-
NAN0069T_2NB03;10.183.23.254;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354122;23.Q2;-;ENM-RAN1A;NAN0069T_2NB03;;2002_21May2025;-
NAN0069X_2NB04;10.183.98.2;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354122;-;23.Q2;-;ENM-RAN1A;NAN0069X_2NB04;;2002_21May2025;-
NAN0070P_9NB02;10.183.23.246;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354132;23.Q2;-;ENM-RAN1A;NAN0070P_9NB02;;2002_21May2025;550522
NAN0070Q_9NB01;10.183.23.250;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354152;-;23.Q2;-;ENM-RAN1A;NAN0070Q_9NB01;;2002_21May2025;-
NAN0070T_2NB03;10.183.23.238;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354142;23.Q2;-;ENM-RAN1A;NAN0070T_2NB03;;2002_21May2025;-
NAN0070X_2NB04;10.183.23.242;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354142;-;23.Q2;-;ENM-RAN1A;NAN0070X_2NB04;;2002_21May2025;-
NAN0074P_9NB02;10.183.23.102;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;342852;23.Q2;-;ENM-RAN1A;NAN0074P_9NB02;;2002_21May2025;595832
NAN0074Q_9NB01;10.183.23.106;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;342862;-;23.Q2;null;ENM-RAN1A;NAN0074Q_9NB01;;2002_21May2025;-
NAN0074T_2NB03;10.183.23.114;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;342862;23.Q2;-;ENM-RAN1A;NAN0074T_2NB03;;2002_21May2025;-
NAN0074X_2NB04;10.183.23.118;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;342852;-;23.Q2;-;ENM-RAN1A;NAN0074X_2NB04;;2002_21May2025;-
NAN0080L_6NB05;10.183.23.214;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354412;23.Q2;-;ENM-RAN1A;NAN0080L_6NB05;;2002_21May2025;503212
NAN0080P_9NB02;10.183.23.158;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;348262;23.Q2;-;ENM-RAN1A;NAN0080P_9NB02;;2002_21May2025;597852
NAN0080Q_9NB01;10.183.23.162;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;348272;-;23.Q2;null;ENM-RAN1A;NAN0080Q_9NB01;;2002_21May2025;-
NAN0080T_2NB03;10.183.23.166;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;348272;23.Q2;-;ENM-RAN1A;NAN0080T_2NB03;;2002_21May2025;-
NAN0080X_2NB04;10.183.23.170;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;348262;-;23.Q2;-;ENM-RAN1A;NAN0080X_2NB04;;2002_21May2025;-
NAN0087P_9NB02;10.173.149.14;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369172;23.Q2;-;ENM-RAN1A;NAN0087P_9NB02;;2002_21May2025;566282
NAN0087Q_9NB01;10.173.149.18;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369222;-;23.Q2;-;ENM-RAN1A;NAN0087Q_9NB01;;2002_21May2025;-
NAN0087T_2NB03;10.173.149.22;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;369182;23.Q2;-;ENM-RAN1A;NAN0087T_2NB03;;2002_21May2025;-
NAN0087X_2NB04;10.173.149.26;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;369212;-;23.Q2;-;ENM-RAN1A;NAN0087X_2NB04;;2002_21May2025;-
NAN0121P_9NB02;10.183.98.102;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354472;23.Q2;-;ENM-RAN1A;NAN0121P_9NB02;;2002_21May2025;550542
NAN0121P_9NB06;10.183.98.118;-;4G5G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354532;23.Q2;-;ENM-RAN1A;NAN0121P_9NB06;;2002_21May2025;550922
NAN0121Q_9NB01;10.183.98.106;-;2G3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354172;-;23.Q2;-;ENM-RAN1A;NAN0121Q_9NB01;;2002_21May2025;-
NAN0121Q_9NB05;10.183.98.122;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354322;-;23.Q2;-;ENM-RAN1A;NAN0121Q_9NB05;;2002_21May2025;-
NAN0121T_2NB03;10.183.98.94;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354152;23.Q2;-;ENM-RAN1A;NAN0121T_2NB03;;2002_21May2025;-
NAN0121T_2NB07;10.183.98.110;-;4G;RADIONODE;UNDEF;null;-;SYNCHRONIZED;-;354332;23.Q2;-;ENM-RAN1A;NAN0121T_2NB07;;2002_21May2025;-
NAN0121T_2NB09;10.183.98.158;-;4G;RADIONODE;UNDEF;null;-;UNSYNCHRONIZED;-;361432;23.Q2;-;ENM-RAN1A;NAN0121T_2NB09;;2002_21May2025;-
NAN0121X_2NB04;10.183.98.98;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354162;-;23.Q2;-;ENM-RAN1A;NAN0121X_2NB04;;2002_21May2025;-
NAN0121X_2NB08;10.183.98.114;-;3G;RADIONODE;UNDEF;CMI8362X;-;SYNCHRONIZED;354312;-;23.Q2;-;ENM-RAN1A;NAN0121X_2NB08;;2002_21May2025;-
